Date,Domain,City,Balance,Total_Transaction,Gender,Age,NumOfProducts,HasCrCard,Exited,EstimatedSalary
,,,,,,24,3,1,,47911.03
,,,,,,36,2,1,,28737.78
,,,,,,47,1,1,,2079.2
,,,,,,25,1,1,,121562.33
,,,,,,34,2,1,,55003.79
,,,,,,33,1,1,,193131.42
,,,,,,51,3,0,,191932.27
,,,,,,40,2,1,,159418.1
,,,,,,41,1,1,,191468.78
,,,,,,53,2,1,,38913.68
,,,,,,70,1,1,,705.18
,,,,,,29,1,0,,138490.03
,,,,,,61,1,0,,82970.69
,,,,,,36,1,1,,76744.72
,,,,,,46,1,1,,71244.59
,,,,,,38,1,1,,12182.15
,,,,,,36,2,1,,141210.5
,,,,,,54,1,0,,191763.07
,,,,,,63,1,1,,37938.74
,,,,,,31,2,1,,74890.58
,,,,,,31,3,1,,166698.18
,,,,,,44,2,1,,62678.53
,,,,,,45,1,1,,67740.08
,,,,,,35,2,1,,161519.77
,,,,,,49,2,1,,159835.78
,,,,,,40,1,1,,30876.84
,,,,,,27,2,1,,14858.1
,,,,,,32,1,1,,75685.97
,,,,,,30,2,0,,144183.1
,,,,,,41,1,1,,65170.66
,,,,,,39,2,1,,82526.92
,,,,,,36,2,1,,169161.46
,,,,,,33,2,0,,109291.39
,,,,,,57,2,0,,6057.81
,,,,,,30,1,1,,77077.14
,,,,,,51,2,0,,54954.51
,,,,,,51,1,0,,179614.8
,,,,,,53,1,1,,35588.07
,,,,,,44,1,1,,117356.14
,,,,,,36,1,1,,160696.72
,,,,,,47,2,0,,147278.43
,,,,,,38,1,1,,56594.36
,,,,,,38,1,1,,1299.75
,,,,,,34,1,1,,25095.03
,,,,,,32,1,0,,146326.45
,,,,,,26,2,0,,38296.21
,,,,,,41,1,1,,164061.6
,,,,,,43,2,1,,107811.28
,,,,,,39,1,1,,30838.51
,,,,,,57,1,0,,9221.78
,,,,,,34,1,0,,33738.27
,,,,,,43,3,0,,110916.15
,,,,,,26,2,1,,169654.57
,,,,,,72,1,0,,69829.4
,,,,,,30,1,1,,54926.51
,,,,,,37,1,1,,94728.49
,,,,,,29,1,1,,80393.27
,,,,,,53,2,0,,111307.98
,,,,,,28,2,1,,19834.32
,,,,,,35,2,1,,78397.24
,,,,,,51,1,1,,86410.28
,,,,,,30,1,0,,172749.65
,,,,,,27,2,1,,1002.39
,,,,,,64,1,1,,13601.79
,,,,,,38,1,1,,77866.91
,,,,,,26,1,1,,175296.76
,,,,,,31,1,1,,121751.04
,,,,,,39,2,1,,89593.26
,,,,,,62,1,1,,193437.89
,,,,,,42,1,1,,86945
,,,,,,37,2,1,,183318.79
,,,,,,35,1,1,,71154.1
,,,,,,40,1,0,,151887.16
,,,,,,53,2,1,,75888.65
,,,,,,36,2,0,,89566.74
,,,,,,48,1,0,,26475.79
,,,,,,35,1,0,,126355.8
,,,,,,29,1,1,,93839.3
,,,,,,49,1,1,,7698.6
,,,,,,47,2,1,,145593.85
,,,,,,28,1,1,,45042.56
,,,,,,61,1,1,,61108.56
,,,,,,54,1,1,,57553.98
,,,,,,33,1,1,,62674.42
,,,,,,44,2,1,,12120.79
,,,,,,31,2,0,,50129.87
,,,,,,51,2,1,,55022.43
,,,,,,33,2,0,,117834.91
,,,,,,48,1,0,,168840.23
,,,,,,43,1,0,,24234.11
,,,,,,36,1,0,,190627.01
,,,,,,48,1,1,,156618.38
,,,,,,29,1,1,,42334.38
,,,,,,27,1,1,,110784.42
,,,,,,39,1,1,,173683
,,,,,,39,1,1,,27046.46
,,,,,,34,1,1,,20598.59
,,,,,,30,2,1,,104991.28
,,,,,,38,1,1,,8996.97
,,,,,,36,2,1,,64420.5
,,,,,,38,2,1,,145700.22
,,,,,,49,2,1,,196335.48
,,,,,,52,1,1,,14781.12
,,,,,,42,1,1,,108139.23
,,,,,,48,1,1,,19287.06
,,,,,,31,2,1,,9567.39
,,,,,,25,1,1,,132210.49
,,,,,,25,1,0,,21600.11
,,,,,,54,2,1,,199661.5
,,,,,,64,1,1,,124341.49
,,,,,,30,2,1,,15766.1
,,,,,,41,1,1,,33642.21
,,,,,,57,1,1,,117704.65
,,,,,,31,2,1,,58803.28
,,,,,,46,2,1,,137537.22
,,,,,,41,2,0,,131300.68
,,,,,,33,2,1,,84174.81
,,,,,,31,1,0,,160941.78
,,,,,,29,2,1,,143954.99
,,,,,,46,1,1,,56297.85
,,,,,,42,1,1,,8404.73
,,,,,,48,2,0,,30020.09
,,,,,,42,2,0,,58137.42
,,,,,,26,1,0,,47472.68
,,,,,,32,2,1,,19131.71
,,,,,,35,2,1,,187288.5
,,,,,,39,2,1,,17603.81
,,,,,,38,2,1,,67020.03
,,,,,,45,1,0,,147802.94
,,,,,,70,2,1,,41610.62
,,,,,,38,2,1,,44255.65
,,,,,,55,1,0,,78416.14
,,,,,,58,1,0,,137254.55
,,,,,,41,1,0,,151303.48
,,,,,,40,2,0,,86333.63
,,,,,,24,1,0,,89801.9
,,,,,,42,1,0,,29358.57
,,,,,,31,2,1,,181600.72
,,,,,,45,1,1,,124118.71
,,,,,,51,1,1,,38867.46
,,,,,,36,1,1,,31106.67
,,,,,,27,2,1,,67611.36
,,,,,,43,2,1,,77837.63
,,,,,,36,1,0,,6078.46
,,,,,,34,2,1,,177896.92
,,,,,,45,1,1,,123882.73
,,,,,,57,2,1,,15304.08
,,,,,,62,1,1,,76569.64
,,,,,,57,2,1,,120657.32
,,,,,,36,2,1,,16436.56
,,,,,,33,1,1,,107667.91
,,,,,,32,2,1,,95611.47
,,,,,,30,1,0,,19799.26
,,,,,,49,2,0,,123214.74
,,,,,,36,2,0,,71709.12
,,,,,,36,2,1,,149066.14
,,,,,,40,3,1,,20451.99
,,,,,,35,1,1,,32825.5
,,,,,,42,2,1,,6232.31
,,,,,,35,2,0,,10357.03
,,,,,,34,2,1,,147794.63
,,,,,,48,1,0,,116973.48
,,,,,,35,1,1,,129964.94
,,,,,,38,1,1,,92816.86
,,,,,,41,1,1,,172114.67
,,,,,,25,3,1,,16649.31
,,,,,,34,2,1,,144517.19
,,,,,,37,1,0,,182038.6
,,,,,,42,2,0,,24210.56
,,,,,,45,2,0,,172175.9
,,,,,,43,1,1,,47578.45
,,,,,,56,2,1,,150694.42
,,,,,,42,2,1,,177683.02
,,,,,,23,2,0,,66088.83
,,,,,,38,1,1,,169291.7
,,,,,,36,1,1,,117140.41
,,,,,,42,2,1,,79510.37
,,,,,,37,2,0,,77108.66
,,,,,,25,3,1,,9679.28
,,,,,,40,1,1,,81753.92
,,,,,,57,1,0,,131372.38
,,,,,,24,1,1,,25310.82
,,,,,,25,2,0,,187925.75
,,,,,,31,1,0,,98820.39
,,,,,,43,2,1,,64166.7
,,,,,,60,1,0,,176924.21
,,,,,,47,1,1,,90055.08
,,,,,,67,1,1,,72814.31
,,,,,,36,1,0,,168290.06
,,,,,,46,2,1,,161767.38
,,,,,,28,2,1,,44420.18
,,,,,,24,1,0,,37147.61
,,,,,,24,1,1,,125381.02
,,,,,,29,1,1,,149853.89
,,,,,,49,3,0,,161435.02
,,,,,,60,2,1,,102925.76
,,,,,,40,2,1,,70899.27
,,,,,,18,1,0,,145936.28
,,,,,,46,1,1,,54227.06
,,,,,,38,1,1,,59280.79
,,,,,,46,2,1,,126952.5
,,,,,,41,2,0,,130567.02
,,,,,,47,1,1,,73294.48
,,,,,,35,1,1,,3937.37
,,,,,,37,2,1,,2383.59
,,,,,,39,2,1,,14279.44
,,,,,,31,2,1,,141300.53
,,,,,,36,2,1,,78140.75
,,,,,,28,2,1,,117431.1
,,,,,,37,1,1,,72008.61
,,,,,,58,1,1,,60887.58
,,,,,,43,1,1,,194764.83
,,,,,,35,1,1,,88705.14
,,,,,,36,1,0,,35817.97
,,,,,,21,1,1,,31520.4
,,,,,,43,3,1,,157908.19
,,,,,,27,1,1,,142200.15
,,,,,,82,2,0,,182055.36
,,,,,,60,2,0,,157552.08
,,,,,,41,2,0,,120284.67
,,,,,,63,1,0,,24506.95
,,,,,,36,2,0,,47271.61
,,,,,,31,1,0,,41176.6
,,,,,,32,2,0,,9468.64
,,,,,,36,1,0,,123880.19
,,,,,,49,2,1,,158887.09
,,,,,,33,1,1,,117036.38
,,,,,,58,1,1,,120415.61
,,,,,,28,1,0,,16064.25
,,,,,,28,2,1,,52615.62
,,,,,,35,1,0,,121210.09
,,,,,,27,2,1,,192247.35
,,,,,,28,2,0,,68759.57
,,,,,,41,2,0,,75937.47
,,,,,,35,2,0,,84569.13
,,,,,,58,1,1,,190696.35
,,,,,,36,1,0,,67468.67
,,,,,,26,2,1,,104435.94
,,,,,,42,1,0,,47166.55
,,,,,,35,2,1,,119899.52
,,,,,,48,1,1,,173498.45
,,,,,,36,2,1,,93249.26
,,,,,,49,2,1,,142917.54
,,,,,,48,1,1,,111755.8
,,,,,,34,1,1,,108543.21
,,,,,,29,1,1,,180345.44
,,,,,,36,2,0,,99444.02
,,,,,,46,1,0,,109563.28
,,,,,,32,1,1,,92568.07
,,,,,,35,2,1,,37976.36
,,,,,,42,1,0,,103315.74
,,,,,,52,2,1,,173952.5
,,,,,,44,2,0,,34673.98
,,,,,,31,2,1,,46163.44
,,,,,,29,2,0,,140676.98
,,,,,,39,2,0,,151738.54
,,,,,,46,1,0,,14679.81
,,,,,,33,1,0,,175544.02
,,,,,,69,2,1,,181964.6
,,,,,,53,1,1,,136886.86
,,,,,,37,1,1,,122218.23
,,,,,,35,2,1,,180439.75
,,,,,,65,2,0,,190419.81
,,,,,,33,2,1,,58685.59
,,,,,,28,3,1,,89017.38
,,,,,,26,2,0,,50051.42
,,,,,,25,2,1,,146041.45
,,,,,,29,2,1,,191166.09
,,,,,,42,1,0,,103516.08
,,,,,,27,1,1,,164825.04
,,,,,,43,2,1,,172557.77
,,,,,,36,2,1,,84320.94
,,,,,,36,1,0,,122662.98
,,,,,,34,1,1,,72085.1
,,,,,,69,1,0,,110932.24
,,,,,,36,2,1,,143635.36
,,,,,,33,2,1,,3710.34
,,,,,,47,2,1,,179843.33
,,,,,,56,2,1,,10643.38
,,,,,,31,2,1,,131167.98
,,,,,,39,2,1,,10553.31
,,,,,,34,2,1,,130928.22
,,,,,,41,1,0,,157003.99
,,,,,,29,1,1,,138527.56
,,,,,,37,2,1,,167032.49
,,,,,,30,2,0,,41642.29
,,,,,,34,2,1,,9677
,,,,,,37,2,1,,147012.22
,,,,,,56,1,1,,80553.87
,,,,,,48,1,0,,30730.95
,,,,,,36,1,0,,140134.43
,,,,,,50,1,0,,91936.1
,,,,,,31,1,0,,178252.63
,,,,,,35,1,0,,198674.08
,,,,,,41,1,1,,28266.9
,,,,,,44,1,1,,92381.01
,,,,,,49,1,0,,135180.11
,,,,,,21,2,0,,27330.59
,,,,,,42,2,1,,125305.34
,,,,,,51,1,1,,149648.45
,,,,,,25,1,0,,59887.15
,,,,,,46,2,1,,45041.32
,,,,,,48,2,0,,113316.77
,,,,,,41,1,1,,39087.42
,,,,,,43,2,1,,7330.59
,,,,,,57,2,0,,95463.29
,,,,,,32,2,1,,167848.02
,,,,,,49,1,1,,93953.84
,,,,,,39,2,0,,174227.66
,,,,,,32,1,1,,135399.21
,,,,,,64,2,1,,195635.3
,,,,,,43,1,1,,97508.04
,,,,,,32,1,1,,188083.77
,,,,,,41,1,1,,116704.25
,,,,,,53,2,0,,97614.87
,,,,,,38,2,0,,186884.04
,,,,,,25,2,0,,131501.72
,,,,,,38,2,1,,24302.95
,,,,,,48,1,1,,110510.28
,,,,,,44,2,1,,108488.33
,,,,,,36,1,1,,197015.2
,,,,,,40,1,1,,27689.77
,,,,,,45,3,1,,9217.55
,,,,,,35,2,1,,15068.18
,,,,,,28,2,1,,7797.01
,,,,,,38,2,0,,4400.32
,,,,,,39,1,0,,182025.95
,,,,,,32,1,0,,122763.95
,,,,,,42,2,1,,38152.01
,,,,,,33,1,1,,63163.99
,,,,,,45,2,1,,73418.29
,,,,,,60,1,1,,17978.68
,,,,,,43,3,1,,115136.51
,,,,,,36,1,1,,149575.59
,,,,,,45,1,1,,60917.24
,,,,,,65,1,1,,142548.33
,,,,,,25,2,1,,157878.67
,,,,,,38,1,1,,12796.43
,,,,,,42,2,1,,18657.77
,,,,,,74,1,1,,134589.58
,,,,,,43,1,0,,10350.74
,,,,,,37,1,0,,66013.27
,,,,,,32,2,1,,5907.11
,,,,,,42,1,1,,74077.91
,,,,,,51,3,1,,77294.56
,,,,,,35,2,1,,54359.02
,,,,,,32,1,1,,156124.93
,,,,,,35,2,1,,94820.85
,,,,,,40,1,1,,155155.25
,,,,,,40,1,1,,128702.1
,,,,,,25,1,1,,22745.5
,,,,,,40,2,1,,71865.31
,,,,,,36,2,0,,84294.82
,,,,,,48,1,1,,149139.13
,,,,,,28,2,1,,185489.11
,,,,,,58,1,0,,176407.15
,,,,,,45,1,1,,92027.69
,,,,,,33,1,1,,43932.54
,,,,,,46,1,1,,115789.25
,,,,,,31,1,1,,125777.28
,,,,,,25,2,1,,18461.9
,,,,,,36,2,1,,79633.38
,,,,,,53,1,1,,121542.29
,,,,,,32,1,1,,94739.2
,,,,,,27,1,1,,93302.29
,,,,,,35,1,1,,193793.78
,,,,,,47,1,1,,74835.65
,,,,,,39,1,1,,56999.9
,,,,,,45,1,1,,57236.44
,,,,,,35,2,0,,81483.64
,,,,,,45,2,1,,26752.56
,,,,,,44,2,0,,9200.54
,,,,,,61,1,1,,22447.85
,,,,,,51,3,1,,189122.89
,,,,,,19,1,1,,16161.82
,,,,,,34,1,1,,68600.36
,,,,,,36,2,1,,447.73
,,,,,,35,1,1,,15650.73
,,,,,,38,1,1,,149599.62
,,,,,,61,2,1,,90304.01
,,,,,,24,1,0,,115676.38
,,,,,,39,1,0,,38812.67
,,,,,,41,2,1,,34338.21
,,,,,,42,2,1,,823.36
,,,,,,36,1,0,,135482.26
,,,,,,37,3,1,,10656.89
,,,,,,38,2,0,,116467.35
,,,,,,52,1,1,,96823.32
,,,,,,44,1,0,,171096.2
,,,,,,37,1,1,,79881.39
,,,,,,37,1,1,,157862.82
,,,,,,35,1,1,,127951.81
,,,,,,31,2,0,,191074.11
,,,,,,46,1,1,,157333.69
,,,,,,29,1,1,,133457.52
,,,,,,36,1,1,,130789.6
,,,,,,25,2,1,,128373.88
,,,,,,39,1,1,,194273.2
,,,,,,38,1,1,,5684.17
,,,,,,67,1,1,,131043.2
,,,,,,48,1,0,,21228.34
,,,,,,48,2,1,,43250.3
,,,,,,33,1,1,,4389.4
,,,,,,66,1,0,,189271.9
,,,,,,39,1,1,,102284.2
,,,,,,42,2,0,,156774.94
,,,,,,44,1,0,,69865.49
,,,,,,43,2,0,,85523.24
,,,,,,67,2,1,,51219.8
,,,,,,27,1,0,,7222.92
,,,,,,37,1,1,,23971.33
,,,,,,31,1,1,,132173.31
,,,,,,35,1,1,,113639.64
,,,,,,32,1,1,,39768.59
,,,,,,63,3,1,,108732.96
,,,,,,43,1,1,,117349.19
,,,,,,42,1,1,,78004.5
,,,,,,34,1,1,,152417.79
,,,,,,34,2,0,,26057.08
,,,,,,37,1,0,,79972.09
,,,,,,70,2,0,,107125.79
,,,,,,48,1,1,,47679.14
,,,,,,25,2,1,,134509.47
,,,,,,43,2,0,,153265.31
,,,,,,38,2,0,,179883.04
,,,,,,34,2,1,,138882.98
,,,,,,36,1,0,,9855.81
,,,,,,43,1,1,,67046.83
,,,,,,38,2,1,,56388.63
,,,,,,48,1,1,,77764.37
,,,,,,46,2,1,,130590.35
,,,,,,27,1,0,,151912.49
,,,,,,44,2,0,,151083.8
,,,,,,32,2,1,,777.37
,,,,,,35,1,0,,69454.24
,,,,,,25,2,0,,11723.57
,,,,,,31,2,1,,91565.25
,,,,,,36,1,1,,79616.37
,,,,,,34,1,1,,102299.81
,,,,,,31,2,1,,104533.51
,,,,,,49,1,1,,140765.57
,,,,,,37,2,1,,66214.13
,,,,,,35,2,1,,139816.1
,,,,,,42,2,0,,140139.28
,,,,,,28,1,0,,102297.15
,,,,,,43,2,1,,145765.83
,,,,,,29,3,0,,83912.24
,,,,,,44,2,0,,78439.73
,,,,,,62,1,0,,6776.92
,,,,,,28,2,1,,9903.42
,,,,,,38,1,0,,91561.91
,,,,,,42,2,1,,4027.02
,,,,,,43,2,1,,116111.51
,,,,,,39,2,1,,184023.54
,,,,,,42,2,0,,67124.48
,,,,,,26,2,1,,50070.59
,,,,,,52,3,0,,53793.1
,,,,,,33,2,1,,45261.47
,,,,,,42,1,1,,36721.4
,,,,,,45,1,1,,130009.85
,,,,,,71,1,1,,175380.77
,,,,,,40,1,1,,127847.25
,,,,,,35,1,1,,138231.7
,,,,,,29,2,0,,48673.18
,,,,,,24,2,1,,70668.77
,,,,,,43,2,0,,199505.53
,,,,,,37,1,1,,169583.18
,,,,,,40,2,1,,49063.42
,,,,,,41,1,1,,63337.19
,,,,,,45,1,1,,60083.11
,,,,,,31,1,1,,48606.71
,,,,,,49,1,1,,165580.93
,,,,,,32,2,1,,194010.12
,,,,,,48,2,0,,69263.1
,,,,,,32,2,1,,88698.83
,,,,,,25,1,1,,63030.97
,,,,,,32,2,1,,59668.81
,,,,,,33,2,0,,184230.23
,,,,,,35,1,0,,64050.19
,,,,,,34,2,1,,81853.98
,,,,,,53,1,1,,154642.91
,,,,,,39,1,0,,145679.6
,,,,,,22,2,0,,30781.77
,,,,,,40,2,0,,81622.52
,,,,,,29,2,0,,196474.35
,,,,,,46,2,0,,176276.1
,,,,,,30,1,1,,35113.08
,,,,,,30,1,1,,64299.82
,,,,,,24,2,1,,180969.55
,,,,,,30,1,1,,138176.78
,,,,,,72,1,1,,86733.61
,,,,,,67,1,1,,7418.92
,,,,,,30,2,1,,166376.54
,,,,,,39,1,1,,140881.2
,,,,,,35,2,1,,4460.2
,,,,,,38,2,1,,110472.12
,,,,,,34,2,1,,86460.28
,,,,,,42,1,1,,16500.66
,,,,,,48,1,1,,114020.06
,,,,,,25,1,1,,131660.31
,,,,,,40,1,1,,52449.62
,,,,,,30,1,0,,161465.31
,,,,,,49,1,1,,20018.79
,,,,,,38,1,1,,176318.27
,,,,,,50,1,1,,50488.91
,,,,,,22,1,1,,30379.6
,,,,,,74,2,1,,161326.73
,,,,,,33,2,1,,45348.08
,,,,,,47,1,0,,180251.68
,,,,,,33,2,0,,34925.56
,,,,,,38,1,0,,126555.74
,,,,,,48,1,1,,187921.3
,,,,,,38,2,1,,136390.88
,,,,,,38,1,1,,78566.64
,,,,,,34,1,1,,166038.27
,,,,,,20,2,1,,140385.33
,,,,,,36,2,0,,38629.3
,,,,,,52,1,1,,24998.75
,,,,,,26,2,1,,128815.33
,,,,,,57,1,1,,19376.56
,,,,,,40,1,1,,31904.31
,,,,,,47,1,1,,173179.79
,,,,,,52,1,1,,22485.64
,,,,,,23,2,0,,196668.51
,,,,,,37,2,0,,136506.86
,,,,,,31,2,1,,36278.89
,,,,,,32,2,1,,163254.39
,,,,,,39,2,1,,99654.13
,,,,,,29,1,1,,20207.02
,,,,,,41,2,1,,4195.84
,,,,,,32,1,1,,112340.2
,,,,,,38,1,0,,2035.94
,,,,,,35,1,1,,132295.95
,,,,,,36,1,1,,177383.68
,,,,,,32,2,1,,90284.47
,,,,,,24,2,1,,61349.37
,,,,,,42,1,1,,196466.83
,,,,,,36,3,0,,70758.37
,,,,,,31,2,1,,13892.57
,,,,,,22,2,1,,9684.52
,,,,,,51,2,1,,40546.15
,,,,,,34,1,1,,136603.42
,,,,,,36,1,1,,133172.48
,,,,,,41,1,0,,152821.12
,,,,,,40,2,1,,147715.83
,,,,,,34,2,1,,43169.15
,,,,,,29,1,1,,76755.99
,,,,,,39,3,1,,73406.04
,,,,,,36,2,1,,176728.28
,,,,,,26,2,0,,98309.27
,,,,,,38,2,1,,6203.66
,,,,,,39,1,1,,176791.27
,,,,,,29,2,1,,50679.48
,,,,,,38,2,1,,150580.88
,,,,,,32,2,1,,80120.19
,,,,,,28,2,1,,151645.96
,,,,,,46,1,1,,55072.32
,,,,,,38,2,0,,115068.99
,,,,,,34,1,0,,149471.13
,,,,,,38,2,1,,46522.68
,,,,,,31,2,1,,189995.86
,,,,,,52,1,1,,46369.57
,,,,,,59,1,1,,30722.52
,,,,,,42,2,0,,70810.6
,,,,,,21,1,1,,106663.46
,,,,,,62,1,0,,175836.03
,,,,,,48,1,0,,85646.41
,,,,,,42,2,1,,101485.72
,,,,,,47,3,0,,191734.67
,,,,,,61,1,1,,101839.77
,,,,,,29,2,1,,4888.91
,,,,,,31,2,1,,193132.98
,,,,,,24,2,1,,193518.76
,,,,,,56,2,0,,93982.02
,,,,,,33,1,1,,197000.92
,,,,,,35,1,1,,106837.06
,,,,,,58,1,1,,115161.28
,,,,,,33,1,1,,196260.3
,,,,,,45,2,1,,96404.38
,,,,,,32,1,1,,97658.66
,,,,,,35,1,1,,49108.23
,,,,,,34,1,0,,195651.66
,,,,,,37,1,1,,111698
,,,,,,37,2,1,,171707.93
,,,,,,34,2,1,,66721.98
,,,,,,27,1,1,,57876.05
,,,,,,31,2,0,,177994.81
,,,,,,22,2,0,,105125.65
,,,,,,42,2,1,,17439.66
,,,,,,42,2,1,,172668.39
,,,,,,57,1,0,,753.37
,,,,,,37,1,1,,98686.4
,,,,,,40,2,1,,107047.92
,,,,,,41,2,1,,152153.74
,,,,,,43,2,1,,34338.04
,,,,,,43,1,0,,173878.87
,,,,,,28,1,1,,159254.29
,,,,,,30,2,1,,54776.64
,,,,,,29,3,1,,134594.99
,,,,,,34,1,1,,41724.72
,,,,,,38,2,0,,110527.71
,,,,,,27,1,0,,8996.79
,,,,,,29,1,0,,190200.53
,,,,,,45,1,0,,115333.43
,,,,,,45,1,0,,143619.52
,,,,,,39,2,1,,58467.08
,,,,,,34,1,1,,12128.69
,,,,,,49,2,1,,49872.33
,,,,,,54,1,0,,139735.54
,,,,,,58,2,1,,60891.8
,,,,,,37,2,1,,100862.54
,,,,,,35,1,1,,76640.29
,,,,,,41,1,1,,126013.58
,,,,,,30,1,1,,87347.82
,,,,,,32,2,0,,77370.37
,,,,,,36,1,1,,62722.44
,,,,,,49,2,0,,196257.68
,,,,,,28,2,1,,81723.8
,,,,,,35,1,1,,31299.71
,,,,,,27,2,1,,63495.86
,,,,,,38,1,1,,166520.96
,,,,,,26,1,0,,150242.44
,,,,,,40,1,0,,27345.18
,,,,,,43,2,1,,87000.39
,,,,,,36,2,1,,44912.7
,,,,,,40,1,1,,179978.68
,,,,,,39,2,1,,145759.7
,,,,,,34,2,0,,14121.61
,,,,,,21,2,1,,66232.23
,,,,,,49,1,1,,190296.76
,,,,,,31,2,0,,172782.69
,,,,,,34,2,1,,99128.13
,,,,,,24,1,1,,178341.33
,,,,,,43,1,1,,146992.24
,,,,,,36,2,1,,151314.98
,,,,,,47,1,1,,92915.84
,,,,,,37,1,1,,58974
,,,,,,35,2,1,,174627.06
,,,,,,50,1,1,,79579.94
,,,,,,30,2,1,,50771.16
,,,,,,40,1,1,,153537.55
,,,,,,29,2,1,,132975.39
,,,,,,27,1,0,,85208.93
,,,,,,61,2,1,,170214.82
,,,,,,28,3,1,,100615.14
,,,,,,24,2,1,,186105.99
,,,,,,43,1,1,,55119.53
,,,,,,28,1,1,,28760.99
,,,,,,34,2,1,,171021.44
,,,,,,38,1,1,,176678.72
,,,,,,41,1,0,,28667.56
,,,,,,30,2,0,,197238.03
,,,,,,46,1,1,,139994.68
,,,,,,22,1,1,,151169.83
,,,,,,35,1,1,,118113.64
,,,,,,40,2,1,,34453.17
,,,,,,76,1,0,,64872.33
,,,,,,32,2,1,,10956.82
,,,,,,30,1,1,,36885.85
,,,,,,47,1,1,,168053.4
,,,,,,32,2,0,,155227
,,,,,,51,3,1,,38409.79
,,,,,,32,2,0,,75279.39
,,,,,,42,2,1,,158302.59
,,,,,,22,2,1,,11525.72
,,,,,,33,1,1,,94993.04
,,,,,,54,1,1,,173912.29
,,,,,,33,1,0,,41139.05
,,,,,,29,2,1,,58019.95
,,,,,,23,1,0,,164128.41
,,,,,,44,2,1,,46998.13
,,,,,,33,2,1,,177279.41
,,,,,,37,2,1,,75832.53
,,,,,,46,1,1,,61094.53
,,,,,,47,2,0,,30117.44
,,,,,,47,1,1,,179227.12
,,,,,,53,1,1,,52110.45
,,,,,,42,2,1,,75248.75
,,,,,,28,2,1,,184317.74
,,,,,,38,2,1,,158553.1
,,,,,,31,2,1,,95686.42
,,,,,,36,2,0,,71682.54
,,,,,,30,1,1,,1790.48
,,,,,,46,1,1,,139431
,,,,,,39,2,1,,118358.54
,,,,,,66,1,1,,130827.88
,,,,,,63,1,1,,119404.63
,,,,,,33,1,1,,162703
,,,,,,42,2,1,,172665.21
,,,,,,24,2,0,,170142.09
,,,,,,28,2,1,,73977.23
,,,,,,36,1,1,,60906.12
,,,,,,21,2,1,,194867.27
,,,,,,30,1,1,,193716.56
,,,,,,25,1,0,,14633.35
,,,,,,38,2,0,,31730.32
,,,,,,44,1,1,,20063.63
,,,,,,66,2,1,,99792.82
,,,,,,24,2,1,,37654.31
,,,,,,28,2,1,,192449.02
,,,,,,26,2,1,,181208.47
,,,,,,32,1,1,,155165.61
,,,,,,40,1,1,,121504.18
,,,,,,68,1,1,,61569.07
,,,,,,55,2,1,,123269.71
,,,,,,46,4,1,,31272.14
,,,,,,46,2,1,,62825.03
,,,,,,42,1,1,,184056.45
,,,,,,38,2,1,,48924.73
,,,,,,33,2,1,,191111.02
,,,,,,36,2,0,,54184.06
,,,,,,27,1,1,,64381.33
,,,,,,38,2,1,,78770.86
,,,,,,40,1,0,,116766.79
,,,,,,42,1,0,,32916.29
,,,,,,31,1,0,,50972.6
,,,,,,55,3,1,,122066.5
,,,,,,36,1,1,,65996.9
,,,,,,38,1,1,,79577.38
,,,,,,44,1,1,,130529.13
,,,,,,38,2,1,,172629.67
,,,,,,30,1,1,,15216.53
,,,,,,42,1,1,,17512.53
,,,,,,39,2,0,,131852.01
,,,,,,33,2,1,,181945.52
,,,,,,32,1,1,,91482.5
,,,,,,32,1,1,,77119.45
,,,,,,37,1,1,,95611.74
,,,,,,42,2,1,,80428.42
,,,,,,67,2,0,,163714.92
,,,,,,39,2,0,,27375.15
,,,,,,25,2,1,,73873.65
,,,,,,46,1,0,,139266.48
,,,,,,35,2,1,,131772.51
,,,,,,45,1,0,,173454.07
,,,,,,59,1,0,,67552.71
,,,,,,63,1,1,,34765.33
,,,,,,37,2,0,,120219.14
,,,,,,39,1,0,,90212.38
,,,,,,39,1,1,,164975.82
,,,,,,40,1,1,,1285.81
,,,,,,31,1,1,,83679.46
,,,,,,37,1,0,,34548.74
,,,,,,41,2,1,,74275.08
,,,,,,30,2,0,,7278.57
,,,,,,30,1,1,,162053.92
,,,,,,33,1,0,,199336.63
,,,,,,55,1,0,,62347.71
,,,,,,34,2,1,,91711.66
,,,,,,30,1,0,,79240.9
,,,,,,42,2,1,,76679.6
,,,,,,37,1,1,,162511.55
,,,,,,34,1,1,,21360.88
,,,,,,31,2,1,,54487.43
,,,,,,32,2,1,,53931.05
,,,,,,31,2,1,,103165.15
,,,,,,52,1,0,,146359.81
,,,,,,46,1,1,,28370.95
,,,,,,49,2,0,,10023.15
,,,,,,33,2,1,,192928.82
,,,,,,30,2,0,,50485.7
,,,,,,27,1,1,,131662.47
,,,,,,37,1,1,,152235.3
,,,,,,38,1,1,,68093.23
,,,,,,38,2,1,,80061.31
,,,,,,54,1,1,,149583.67
,,,,,,27,1,0,,7631.27
,,,,,,31,2,1,,33082.81
,,,,,,37,1,1,,121883.87
,,,,,,43,3,1,,100722.72
,,,,,,41,2,0,,47093.11
,,,,,,47,2,1,,177624.01
,,,,,,40,2,0,,106149.48
,,,,,,44,1,1,,16874.92
,,,,,,50,2,0,,54560.79
